"ID","Product Reference","Name*","UOM*","Product Category ID*","Product Category Name","Product Type","Sale Price","Purchase Price","Cost Price","Discount Price","Start Date","End Date","Description","Arabic Name","Quantity","Terminal ","Secondary / Default Unit","Secondary / Default Unit Qty","Brand","Product Group","Supplier Name","Active"
"'LAYLA0092","","Kafta Lamb (choice of Rice Majbous - Bukhari - Moutabaq - Mandi)","Each","Meals","Meals","Item","45","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","كفتة غنم (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0093","","Mix Grill (choice of Rice Majbous - Bukhari - Moutabaq - Mandi)","Each","Meals","Meals","Item","55","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","مشاوي مشكل (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0094","","Half Chicken   (choice of Rice Majbous - Bukhari - Moutabaq - Mandi)","Each","Meals","Meals","Item","35","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","تصف فروج مشوي (اختيار الارز من المجبوس -  البخاري - برياني - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0095","","Shrimp   (choice of Rice Majbous - Bukhari - Moutabaq - Mandi)","Each","Meals","Meals","Item","65","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","روبيان (اختيار الارز من المجبوس -  البخاري - برياني - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0096","","Australian Lamb WHOLE (choice of Rice Majbous - Bukhari - Moutabak - Biryani - Mandi)","Each","Trays","Trays","Item","1","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","خروف كامل استرالي (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0097","","Australian Lamb HALF (choice of Rice Majbous - Bukhari - Moutabak - Biryani - Mandi)","Each","Trays","Trays","Item","650","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","نصف خروف استرالي (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0098","","Australian Lamb QUARTER (choice of Rice Majbous - Bukhari - Moutabak - Biryani - Mandi)","Each","Trays","Trays","Item","350","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","ربع خروف استرالي (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0099","","Arabic Lamb WHOLE (choice of Rice Majbous - Bukhari - Biryani - Mandi)","Each","Trays","Trays","Item","1","0.01","0.02","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","خروف كامل عربي (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0100","","Arabic Lamb HALF (choice of Rice Majbous - Bukhari - Moutabak - Biryani - Mandi)","Each","Trays","Trays","Item","790","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","نصف خروف عربي (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0101","","Arabic Lamb QUARTER (choice of Rice Majbous - Bukhari - Biryani - Mandi)","Each","Trays","Trays","Item","400","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","ربع خروف عربي (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0102","","Syrian Lamb WHOLE (choice of Rice Majbous - Bukhari - Moutabak - Biryani - Mandi)","Each","Trays","Trays","Item","1","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","خروف كامل سوري (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0103","","Syrian Lamb HALF (choice of Rice Majbous - Bukhari - Biryani - Mandi)","Each","Trays","Trays","Item","975","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","نصف خروف سوري (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0104","","Syrian Lamb QUARTER (choice of Rice Majbous - Bukhari - Moutabak - Biryani - Mandi)","Each","Trays","Trays","Item","500","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","ربع خروف سوري (اختيار الارز من المجبوس -  البخاري - مطبق - مندي)","0","Kitchen","-","0","","","","Yes"
"'LAYLA0105","","Rice Pudding","Each","Desserts","Desserts","Item","12","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","رز بحليب","0","Kitchen","-","0","","","","Yes"
"'LAYLA0106","","Mouhallabiyah","Each","Desserts","Desserts","Item","12","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","مهلبيه","-1","Kitchen","-","0","","","","Yes"
"'LAYLA0107","","Meghli with nuts","Each","Desserts","Desserts","Item","12","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","مغلي بالمكسرات","0","Kitchen","-","0","","","","Yes"
"'LAYLA0108","","Biscuit Au Chocolate","Each","Desserts","Desserts","Item","15","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","بسكوت بالشوكولاته","0","Kitchen","-","0","","","","Yes"
"'LAYLA0109","","Water","Each","Drinks","Drinks","Item","4","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","مياه معدنية (350مل)","-1","Kitchen","-","0","","","","Yes"
"'LAYLA0110","","Pepsi","Each","Drinks","Drinks","Item","6","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","بيبسي ","0","Kitchen","-","0","","","","Yes"
"'LAYLA0111","","Diet Pepsi","Each","Drinks","Drinks","Item","6","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","بيبسي دايت","0","Kitchen","-","0","","","","Yes"
"'LAYLA0112","","Mirinda","Each","Drinks","Drinks","Item","6","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","ميريندا","0","Kitchen","-","0","","","","Yes"
"'LAYLA0113","","7UP","Each","Drinks","Drinks","Item","6","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","سفن أب ","0","Kitchen","-","0","","","","Yes"
"'LAYLA0114","","Diet 7UP","Each","Drinks","Drinks","Item","6","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00",""," سفن أب دايت","0","Kitchen","-","0","","","","Yes"
"'LAYLA0115","","Strawberry Mojito","Each","Drinks","Drinks","Item","22","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","مهيتو بالفراوله","0","Kitchen","-","0","","","","Yes"
"'LAYLA0116","","Passion Fruit Mojito","Each","Drinks","Drinks","Item","22","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","موهيتو بالفاكهة الاستوائية","0","Kitchen","-","0","","","","Yes"
"'LAYLA0117","","Classic Mojito","Each","Drinks","Drinks","Item","22","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","كلاسيك موهيتو","0","Kitchen","-","0","","","","Yes"
"'LAYLA0118","","Lemonade","Each","Drinks","Drinks","Item","15","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","ليموناضه","0","Kitchen","-","0","","","","Yes"
"'LAYLA0119","","Minted Lemonade","Each","Drinks","Drinks","Item","16","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","ليموناضه بالنعناع","0","Kitchen","-","0","","","","Yes"
"'LAYLA0120","","Fresh orange Juice","Each","Drinks","Drinks","Item","15","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","عصير برتقال","0","Kitchen","-","0","","","","Yes"
"'LAYLA0121","","Fresh Apple Juice","Each","Drinks","Drinks","Item","15","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","عصير تفاح","0","Kitchen","-","0","","","","Yes"
"'LAYLA0122","","Fresh Carrot Juice","Each","Drinks","Drinks","Item","15","0.01","0.01","0","2025-03-26 00:00:00","2025-03-26 00:00:00","","عصير جزر","0","Kitchen","-","0","","","","Yes"
